,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),predicted_yield(bu/acre),end_of_season_NASS_yield(bu/acre),model_uncertainty,prediction_error(bu/acre),county_state
0,17001,3.713076,4.11876,55.17201,61.2,0.26549882,-6.0279922,"Adams County, IL"
1,17003,3.172736,3.45249,47.14318,51.300003,0.33021373,-4.156822,"Alexander County, IL"
2,17005,3.8960958,3.94378,57.891468,58.6,0.2472144,-0.7085304,"Bond County, IL"
3,17007,4.1389155,4.18606,61.49949,62.2,0.19217472,-0.70051193,"Boone County, IL"
4,17009,3.7019145,4.33412,55.00616,64.399994,0.2812397,-9.393833,"Brown County, IL"
5,17011,4.437157,4.54275,65.931015,67.5,0.21684553,-1.568985,"Bureau County, IL"
6,17013,3.5261416,3.88994,52.39438,57.8,0.24593626,-5.4056206,"Calhoun County, IL"
7,17015,4.4756393,4.63697,66.502815,68.9,0.19334932,-2.3971863,"Carroll County, IL"
8,17017,4.3199697,4.34758,64.18974,64.6,0.28462562,-0.41025543,"Cass County, IL"
9,17019,4.4805975,4.67062,66.576485,69.4,0.28623477,-2.8235168,"Champaign County, IL"
10,17021,4.6802588,4.67735,69.54322,69.5,0.26259977,0.04322052,"Christian County, IL"
11,17023,4.157236,4.12549,61.77171,61.300003,0.24903813,0.4717064,"Clark County, IL"
12,17025,3.5698938,3.85629,53.044487,57.300003,0.31428146,-4.255516,"Clay County, IL"
13,17027,3.634137,3.67458,53.99906,54.600002,0.26974505,-0.6009407,"Clinton County, IL"
14,17033,3.8272283,4.15914,56.86818,61.800003,0.29015267,-4.9318237,"Crawford County, IL"
15,17035,3.9666317,4.52256,58.93955,67.200005,0.2743756,-8.260456,"Cumberland County, IL"
16,17037,4.332785,4.36777,64.380165,64.9,0.17964466,-0.5198364,"DeKalb County, IL"
17,17039,4.674083,4.5764,69.45146,68.0,0.23652597,1.4514618,"De Witt County, IL"
18,17041,4.4900646,4.6437,66.717155,69.0,0.2588139,-2.2828445,"Douglas County, IL"
19,17045,4.294181,4.56967,63.806553,67.9,0.28176332,-4.0934486,"Edgar County, IL"
20,17047,3.7258668,3.60055,55.362064,53.5,0.2957531,1.8620644,"Edwards County, IL"
21,17049,4.065707,4.03127,60.411697,59.9,0.2698417,0.51169586,"Effingham County, IL"
22,17053,4.295846,4.48891,63.831295,66.700005,0.3012129,-2.8687096,"Ford County, IL"
23,17055,3.1155274,3.1631,46.293125,47.0,0.28888896,-0.70687485,"Franklin County, IL"
24,17057,3.9030218,4.20625,57.99438,62.500004,0.27656952,-4.505623,"Fulton County, IL"
25,17059,3.8258915,3.72169,56.848312,55.3,0.28342274,1.5483131,"Gallatin County, IL"
26,17061,4.1936927,4.48218,62.31341,66.600006,0.23992899,-4.2865944,"Greene County, IL"
27,17063,4.126909,4.24663,61.321083,63.100002,0.23646016,-1.7789192,"Grundy County, IL"
28,17065,3.5733013,3.37846,53.095116,50.2,0.29965094,2.895115,"Hamilton County, IL"
29,17067,4.369372,4.54948,64.923805,67.6,0.26956427,-2.6761932,"Hancock County, IL"
30,17071,4.3304863,4.52256,64.34601,67.200005,0.25523204,-2.8539963,"Henderson County, IL"
31,17073,4.3621254,4.49564,64.81613,66.799995,0.21044566,-1.9838638,"Henry County, IL"
32,17075,4.065883,4.29374,60.41431,63.8,0.2716142,-3.3856888,"Iroquois County, IL"
33,17077,3.167644,3.43903,47.06752,51.1,0.3157941,-4.0324783,"Jackson County, IL"
34,17079,3.8618066,3.75534,57.38197,55.800003,0.29271197,1.5819664,"Jasper County, IL"
35,17081,3.0841815,3.23713,45.827362,48.1,0.31199113,-2.2726364,"Jefferson County, IL"
36,17083,4.04828,4.25336,60.152744,63.199997,0.24808209,-3.0472527,"Jersey County, IL"
37,17085,4.088936,4.21298,60.756847,62.6,0.21934636,-1.8431511,"Jo Daviess County, IL"
38,17087,2.503452,3.03523,37.198395,45.1,0.33960396,-7.9016037,"Johnson County, IL"
39,17089,4.1270547,4.33412,61.32325,64.399994,0.18605366,-3.076744,"Kane County, IL"
40,17091,3.960972,4.01781,58.855453,59.699997,0.26098213,-0.84454346,"Kankakee County, IL"
41,17095,4.393445,4.5091,65.2815,67.0,0.24358413,-1.7184982,"Knox County, IL"
42,17097,3.368824,3.85629,50.05682,57.300003,0.23095332,-7.243183,"Lake County, IL"
43,17099,4.4078746,4.42161,65.49591,65.7,0.20224752,-0.2040863,"LaSalle County, IL"
44,17101,3.8028657,3.9034,56.50618,58.0,0.3068067,-1.4938202,"Lawrence County, IL"
45,17103,4.4588633,4.49564,66.25354,66.799995,0.188423,-0.5464554,"Lee County, IL"
46,17105,4.360584,4.27355,64.79322,63.5,0.25497192,1.2932205,"Livingston County, IL"
47,17107,4.5669184,4.83214,67.859116,71.8,0.2755944,-3.9408875,"Logan County, IL"
48,17109,4.2228446,4.46199,62.74658,66.299995,0.28653222,-3.5534172,"McDonough County, IL"
49,17113,4.5316944,4.63024,67.335724,68.8,0.2547653,-1.4642792,"McLean County, IL"
50,17115,4.528886,4.96674,67.294,73.8,0.24927714,-6.5060043,"Macon County, IL"
51,17117,4.2312574,4.38123,62.871582,65.1,0.25064158,-2.2284164,"Macoupin County, IL"
52,17119,3.8898013,4.01108,57.79794,59.6,0.24239777,-1.8020592,"Madison County, IL"
53,17121,3.516384,3.65439,52.24939,54.300003,0.30109298,-2.0506134,"Marion County, IL"
54,17123,4.411382,4.31393,65.54803,64.1,0.23187809,1.4480286,"Marshall County, IL"
55,17125,4.079327,4.21298,60.614075,62.6,0.33755574,-1.9859238,"Mason County, IL"
56,17127,3.1694062,3.365,47.093704,50.0,0.28417927,-2.9062958,"Massac County, IL"
57,17129,4.408312,4.56967,65.5024,67.9,0.27703205,-2.3975983,"Menard County, IL"
58,17131,4.2484074,4.3745,63.12641,65.0,0.25689384,-1.8735886,"Mercer County, IL"
59,17133,3.324891,3.57363,49.40403,53.100002,0.30085298,-3.6959724,"Monroe County, IL"
60,17135,4.366602,4.61678,64.882645,68.6,0.23589857,-3.7173538,"Montgomery County, IL"
61,17137,4.291327,4.711,63.764145,70.0,0.270031,-6.235855,"Morgan County, IL"
62,17139,4.49292,4.42161,66.75958,65.7,0.2592379,1.0595856,"Moultrie County, IL"
63,17141,4.356057,4.54948,64.72596,67.6,0.19009256,-2.8740387,"Ogle County, IL"
64,17143,4.4023657,4.3072,65.414055,64.0,0.23096886,1.4140549,"Peoria County, IL"
65,17145,3.1003377,2.92082,46.067425,43.4,0.29223976,2.6674232,"Perry County, IL"
66,17147,4.743396,4.99366,70.48136,74.2,0.26815578,-3.7186356,"Piatt County, IL"
67,17153,3.1422346,3.60055,46.689964,53.5,0.2948066,-6.8100357,"Pulaski County, IL"
68,17155,4.2466393,4.34758,63.10014,64.6,0.2274656,-1.4998589,"Putnam County, IL"
69,17157,3.2591574,3.38519,48.427303,50.3,0.292804,-1.8726959,"Randolph County, IL"
70,17159,3.8675232,3.77553,57.46691,56.100002,0.2938127,1.366909,"Richland County, IL"
71,17161,4.269894,4.46199,63.44568,66.299995,0.21997115,-2.8543167,"Rock Island County, IL"
72,17163,3.602885,3.60728,53.534695,53.600002,0.2738497,-0.06530762,"St. Clair County, IL"
73,17165,3.7346828,3.55344,55.493057,52.800003,0.30379295,2.6930542,"Saline County, IL"
74,17167,4.5510287,4.89271,67.62302,72.700005,0.2676858,-5.076988,"Sangamon County, IL"
75,17169,3.7141356,4.24663,55.18775,63.100002,0.29044598,-7.9122505,"Schuyler County, IL"
76,17171,4.110879,4.85233,61.082897,72.100006,0.2626246,-11.017109,"Scott County, IL"
77,17173,4.2788024,4.51583,63.578045,67.1,0.25459567,-3.5219536,"Shelby County, IL"
78,17175,4.4953246,4.76484,66.79531,70.8,0.22722244,-4.004692,"Stark County, IL"
79,17177,4.283377,4.19279,63.646023,62.3,0.20443283,1.3460236,"Stephenson County, IL"
80,17179,4.454847,4.7783,66.19386,71.0,0.2469425,-4.806137,"Tazewell County, IL"
81,17181,2.9608512,3.2304,43.994816,48.0,0.3529234,-4.005184,"Union County, IL"
82,17183,4.4046974,4.54948,65.4487,67.6,0.28040814,-2.1512985,"Vermilion County, IL"
83,17185,4.047308,3.91013,60.138306,58.100002,0.2990847,2.0383034,"Wabash County, IL"
84,17187,4.5001864,4.34085,66.86755,64.5,0.26006195,2.3675537,"Warren County, IL"
85,17189,3.3891904,3.39865,50.359444,50.5,0.27207792,-0.14055634,"Washington County, IL"
86,17191,3.447876,3.79572,51.23144,56.4,0.31169626,-5.16856,"Wayne County, IL"
87,17193,3.6119456,3.66785,53.669327,54.5,0.2995106,-0.8306732,"White County, IL"
88,17195,4.36887,4.46872,64.91634,66.4,0.21180573,-1.4836578,"Whiteside County, IL"
89,17197,3.7340298,3.84956,55.483356,57.2,0.2487712,-1.7166443,"Will County, IL"
90,17199,2.996503,3.08907,44.524563,45.9,0.31533307,-1.3754387,"Williamson County, IL"
91,17201,4.0690384,4.22644,60.461197,62.8,0.20496316,-2.3388023,"Winnebago County, IL"
92,17203,4.5181875,4.65043,67.13503,69.100006,0.22611718,-1.9649734,"Woodford County, IL"
93,18001,3.9150586,3.71496,58.173233,55.2,0.26097003,2.9732323,"Adams County, IN"
94,18003,3.9097974,3.68131,58.09506,54.7,0.24877831,3.3950577,"Allen County, IN"
95,18005,3.7558632,3.85629,55.807774,57.300003,0.3097237,-1.4922295,"Bartholomew County, IN"
96,18007,4.2345767,4.13222,62.920902,61.399998,0.28347507,1.5209045,"Benton County, IN"
97,18009,3.9463646,3.77553,58.638405,56.100002,0.28221437,2.5384026,"Blackford County, IN"
98,18011,4.03083,4.19952,59.893463,62.4,0.25373387,-2.5065384,"Boone County, IN"
99,18013,3.0557191,3.62074,45.404446,53.8,0.42210656,-8.395554,"Brown County, IN"
100,18017,3.9172142,3.84283,58.20526,57.1,0.24344575,1.1052628,"Cass County, IN"
101,18019,3.3348536,3.53998,49.55206,52.6,0.3244263,-3.0479393,"Clark County, IN"
102,18021,3.7534254,3.91013,55.771553,58.100002,0.26045606,-2.3284492,"Clay County, IN"
103,18023,4.2272887,4.1053,62.81261,61.0,0.25671607,1.8126106,"Clinton County, IN"
104,18027,3.9410908,3.94378,58.560043,58.6,0.27320775,-0.03995514,"Daviess County, IN"
105,18029,3.2237887,3.19002,47.901764,47.4,0.35896587,0.5017624,"Dearborn County, IN"
106,18031,4.0068507,4.59659,59.53716,68.3,0.27338213,-8.762844,"Decatur County, IN"
107,18033,3.5509803,3.64766,52.763454,54.2,0.25662142,-1.4365463,"DeKalb County, IN"
108,18035,3.9045565,3.89667,58.017185,57.9,0.2613568,0.117183685,"Delaware County, IN"
109,18037,3.8257968,3.93032,56.84691,58.4,0.2756071,-1.553093,"Dubois County, IN"
110,18039,3.6665013,3.94378,54.47996,58.6,0.23595026,-4.120037,"Elkhart County, IN"
111,18041,3.6474962,3.85629,54.197567,57.300003,0.30513597,-3.102436,"Fayette County, IN"
