,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),predicted_yield(bu/acre),end_of_season_NASS_yield(bu/acre),model_uncertainty,prediction_error(bu/acre),county_state
0,17001,3.8420353,3.76207,57.088192,55.9,0.18068622,1.1881905,"Adams County, IL"
1,17003,2.72648,2.84679,40.512333,42.300003,0.13783558,-1.7876701,"Alexander County, IL"
2,17005,3.749014,3.66785,55.706,54.5,0.118113816,1.2060013,"Bond County, IL"
3,17007,3.4050817,3.19002,50.59557,47.4,0.091171235,3.195568,"Boone County, IL"
4,17009,3.7202482,3.84283,55.278576,57.1,0.17569882,-1.8214226,"Brown County, IL"
5,17011,4.236163,3.97743,62.944477,59.100002,0.076512836,3.8444748,"Bureau County, IL"
6,17013,3.6930594,3.60728,54.874584,53.600002,0.14078552,1.2745819,"Calhoun County, IL"
7,17015,4.1572313,4.32739,61.77164,64.3,0.08502078,-2.5283623,"Carroll County, IL"
8,17017,3.7960734,4.23317,56.40525,62.9,0.15764378,-6.494751,"Cass County, IL"
9,17019,3.976613,4.32739,59.08786,64.3,0.10159999,-5.212143,"Champaign County, IL"
10,17021,4.122867,4.41488,61.26103,65.6,0.104564,-4.33897,"Christian County, IL"
11,17023,3.7734828,3.80245,56.06958,56.5,0.1250178,-0.43041992,"Clark County, IL"
12,17025,3.0548673,2.98139,45.39179,44.3,0.14717318,1.0917892,"Clay County, IL"
13,17027,3.3548102,3.41884,49.84859,50.8,0.13462244,-0.9514084,"Clinton County, IL"
14,17029,4.0516844,4.32739,60.203335,64.3,0.12023008,-4.0966682,"Coles County, IL"
15,17033,3.4990253,3.54671,51.991463,52.7,0.13659339,-0.70853806,"Crawford County, IL"
16,17035,3.6920571,3.64093,54.85969,54.1,0.11849373,0.75969315,"Cumberland County, IL"
17,17037,3.8560524,3.60728,57.29647,53.600002,0.07478122,3.6964684,"DeKalb County, IL"
18,17039,4.044133,4.43507,60.091133,65.9,0.099290125,-5.8088684,"De Witt County, IL"
19,17041,3.9383526,4.28701,58.519356,63.700005,0.096726686,-5.180649,"Douglas County, IL"
20,17045,4.0780163,4.35431,60.594597,64.700005,0.11186154,-4.1054077,"Edgar County, IL"
21,17047,3.4048767,3.74188,50.59252,55.6,0.12784775,-5.007477,"Edwards County, IL"
22,17049,3.6178637,3.72169,53.757263,55.3,0.13063557,-1.542736,"Effingham County, IL"
23,17051,3.6149006,3.60055,53.713234,53.5,0.12803586,0.21323395,"Fayette County, IL"
24,17053,3.9242306,4.19952,58.30952,62.4,0.095756434,-4.090481,"Ford County, IL"
25,17055,3.0922565,3.12272,45.94735,46.4,0.1447418,-0.45265198,"Franklin County, IL"
26,17057,3.7533813,4.04473,55.770897,60.100002,0.12089664,-4.3291054,"Fulton County, IL"
27,17059,3.4948602,3.66785,51.929573,54.5,0.11229591,-2.570427,"Gallatin County, IL"
28,17061,3.9167318,4.30047,58.198097,63.899998,0.12425551,-5.7019005,"Greene County, IL"
29,17063,3.8473048,3.85629,57.166492,57.300003,0.0910482,-0.13351059,"Grundy County, IL"
30,17065,3.372795,3.45249,50.115826,51.300003,0.13318302,-1.1841774,"Hamilton County, IL"
31,17067,4.155396,4.44853,61.74437,66.100006,0.1525312,-4.3556366,"Hancock County, IL"
32,17071,4.1224594,4.14568,61.25497,61.6,0.1014807,-0.34502792,"Henderson County, IL"
33,17073,4.179958,3.96397,62.10933,58.9,0.07913633,3.2093277,"Henry County, IL"
34,17075,3.677701,3.84283,54.646374,57.1,0.08695461,-2.4536247,"Iroquois County, IL"
35,17077,3.107953,3.37173,46.18058,50.100002,0.14099842,-3.9194221,"Jackson County, IL"
36,17079,3.5680761,3.67458,53.017475,54.600002,0.12264038,-1.5825272,"Jasper County, IL"
37,17081,3.038887,2.75257,45.15434,40.899998,0.15319824,4.254341,"Jefferson County, IL"
38,17083,3.8520021,3.82937,57.236286,56.9,0.12203198,0.33628464,"Jersey County, IL"
39,17085,3.6185617,3.59382,53.767635,53.4,0.10354979,0.36763382,"Jo Daviess County, IL"
40,17087,2.7485495,3.2304,40.84026,48.0,0.19000472,-7.1597404,"Johnson County, IL"
41,17089,3.6433773,3.60728,54.136364,53.600002,0.09675188,0.5363617,"Kane County, IL"
42,17091,3.653006,3.51306,54.279438,52.2,0.097806774,2.0794373,"Kankakee County, IL"
43,17093,3.5751963,3.96397,53.123272,58.9,0.09343729,-5.7767296,"Kendall County, IL"
44,17095,4.289446,4.28701,63.736195,63.700005,0.089643635,0.036190033,"Knox County, IL"
45,17099,3.9522858,4.09184,58.726387,60.8,0.079702534,-2.0736122,"LaSalle County, IL"
46,17101,3.1898541,3.4323,47.397537,51.0,0.13225368,-3.6024628,"Lawrence County, IL"
47,17103,3.9684258,3.99762,58.96621,59.4,0.0731241,-0.4337921,"Lee County, IL"
48,17105,3.9669204,3.95724,58.94384,58.800003,0.09468974,0.14383698,"Livingston County, IL"
49,17107,4.1709714,4.35431,61.9758,64.700005,0.099927224,-2.724205,"Logan County, IL"
