,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),predicted_yield(bu/acre),end_of_season_NASS_yield(bu/acre),model_uncertainty,prediction_error(bu/acre)
0,17001,3.916393,3.68804,58.19306,54.8,0.13269804,3.3930626
1,17003,3.3297303,3.27751,49.475933,48.7,0.18246639,0.7759323
2,17005,3.9986188,3.9707,59.41484,59.0,0.14361271,0.4148407
3,17007,3.9626935,3.5669,58.88103,53.0,0.1312875,5.881031
4,17009,3.8520105,4.13222,57.236412,61.399998,0.14466402,-4.1635857
5,17011,4.362181,4.36104,64.816956,64.8,0.11762319,0.016952515
6,17013,3.7861207,3.64093,56.257366,54.1,0.16205037,2.1573677
7,17015,4.223958,4.58313,62.763123,68.1,0.13612397,-5.336876
8,17017,4.212887,4.2399,62.598618,63.000004,0.1401165,-0.40138626
9,17019,4.391362,4.44853,65.25056,66.100006,0.11429799,-0.84944916
10,17021,4.4089375,4.43507,65.5117,65.9,0.110816196,-0.38829803
11,17023,4.1311626,3.93032,61.38429,58.4,0.13398962,2.9842873
12,17025,3.754741,3.52652,55.7911,52.4,0.16435756,3.391098
13,17027,3.8139713,3.53325,56.671192,52.500004,0.15097113,4.1711884
14,17029,4.3943872,4.48218,65.2955,66.600006,0.115453936,-1.3045044
15,17033,4.0888476,3.78899,60.75554,56.3,0.13614964,4.4555397
16,17035,3.975291,3.80245,59.06822,56.5,0.1370899,2.5682182
17,17037,4.0110974,3.9707,59.600258,59.0,0.11056824,0.6002579
18,17039,4.363537,4.46872,64.8371,66.4,0.112905435,-1.5629044
19,17041,4.342404,4.51583,64.52309,67.1,0.111804254,-2.576912
20,17045,4.324764,4.1053,64.26098,61.0,0.1137198,3.2609787
21,17047,3.7917616,3.68131,56.341183,54.7,0.16621865,1.641182
22,17049,4.05995,3.89667,60.32615,57.9,0.13709606,2.4261475
23,17051,3.8389447,3.66112,57.04227,54.4,0.15029359,2.6422691
24,17053,4.204995,3.78899,62.481354,56.3,0.11053001,6.1813545
25,17055,3.4503868,3.44576,51.26875,51.2,0.17954566,0.068748474
26,17057,4.015064,3.93032,59.659195,58.4,0.14580737,1.2591934
27,17059,3.837218,3.87648,57.016613,57.600002,0.16981697,-0.5833893
28,17061,4.1183887,4.38796,61.194485,65.2,0.13845748,-4.005512
29,17063,3.8416727,3.78226,57.082806,56.2,0.11703919,0.8828049
30,17065,3.687969,3.48614,54.798946,51.8,0.1669549,2.9989471
31,17067,4.233418,4.48218,62.903687,66.600006,0.13445559,-3.6963196
32,17069,3.2560716,3.41884,48.38145,50.8,0.2308892,-2.4185486
33,17071,4.2090898,4.17933,62.542194,62.1,0.14188522,0.4421959
34,17073,4.230345,4.19279,62.85802,62.3,0.12645072,0.55802155
35,17075,4.088899,4.038,60.7563,60.000004,0.10941616,0.75629807
36,17077,3.562326,3.51306,52.932037,52.2,0.17649336,0.7320366
37,17079,3.991408,3.66785,59.307697,54.5,0.13445494,4.8076973
38,17081,3.2517633,3.20348,48.317436,47.600002,0.18755057,0.7174339
39,17083,4.136513,4.39469,61.463795,65.3,0.13804753,-3.8362083
40,17085,3.939236,3.97743,58.532482,59.100002,0.14593098,-0.56752014
41,17087,3.2798579,3.08234,48.734886,45.8,0.2505139,2.934887
42,17089,3.7099357,3.7688,55.125343,56.0,0.13674796,-0.8746567
43,17091,3.7949936,3.68804,56.389206,54.8,0.12480317,1.5892067
44,17093,3.761541,3.86975,55.89214,57.5,0.118544064,-1.6078606
45,17095,4.256124,4.30047,63.24107,63.899998,0.13717507,-0.6589279
46,17097,3.0066025,3.48614,44.67463,51.8,0.22440113,-7.12537
47,17099,4.110899,3.99089,61.083195,59.3,0.10900886,1.7831955
48,17101,3.9147213,3.89667,58.16822,57.9,0.14989986,0.268219
49,17103,4.0625334,4.35431,60.36454,64.700005,0.12031522,-4.3354645
50,17105,4.0536127,3.7688,60.231987,56.0,0.11739378,4.231987
51,17107,4.464681,4.62351,66.33999,68.7,0.11448164,-2.3600082
52,17109,4.385199,4.38123,65.15897,65.1,0.13242021,0.05897522
53,17111,3.76782,3.53325,55.985435,52.500004,0.13991426,3.4854317
54,17113,4.310653,4.30047,64.05131,63.899998,0.11033702,0.15130997
55,17115,4.367153,4.45526,64.89084,66.2,0.11387128,-1.3091583
56,17117,4.240969,4.53602,63.01589,67.4,0.12329523,-4.3841133
57,17119,3.9117196,3.93705,58.12362,58.500004,0.15596722,-0.37638474
58,17121,3.7940114,3.69477,56.37461,54.9,0.1565197,1.4746094
59,17123,4.2304263,4.24663,62.859234,63.100002,0.11378583,-0.24076843
60,17125,3.9250596,4.11876,58.32184,61.2,0.16198467,-2.8781624
61,17127,3.5823245,3.47268,53.22919,51.600002,0.17256097,1.6291885
62,17129,4.241224,4.52929,63.019672,67.3,0.13344468,-4.2803307
63,17131,4.280161,3.99762,63.598232,59.4,0.14577469,4.1982307
64,17133,3.5086102,3.74861,52.13388,55.7,0.17745122,-3.5661201
65,17135,4.234988,4.25336,62.927017,63.199997,0.12389974,-0.27297974
66,17137,4.360341,4.23317,64.78961,62.9,0.12355432,1.8896103
67,17139,4.3255873,4.3745,64.27322,65.0,0.11382845,-0.72678375
68,17141,4.0732093,4.16587,60.52317,61.900005,0.124374434,-1.3768349
